ID,Gender,Own_property,Unemployed,Num_children,Num_family,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type
5090035,0,1,1,0,2,157500.0,58.87047646426689,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090039,1,0,0,1,3,225000.0,37.63800762507101,17.174890654838908,Working,Higher education,Married,House / apartment,Core staff
5090048,0,1,0,0,2,69372.0,43.49712862002642,0.5941258205165062,Working,Secondary / secondary special,Married,House / apartment,Laborers
5090052,1,1,0,0,2,270000.0,58.16409645646385,4.8460954023696585,Commercial associate,Higher education,Married,House / apartment,Managers
5090055,0,1,0,0,2,112500.0,50.85662265481153,11.261011519743732,Working,Secondary / secondary special,Married,House / apartment,Accountants
5090068,0,1,1,0,1,202500.0,56.105190387208495,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other
5090070,0,1,0,1,3,157500.0,43.398563967774834,6.343730535192372,Working,Secondary / secondary special,Civil marriage,House / apartment,Managers
5090071,0,1,0,0,1,130500.0,49.95311334250532,9.013189867006169,Working,Secondary / secondary special,Widow,House / apartment,Security staff
5090074,0,1,0,0,1,202500.0,45.416401431925365,12.690198977391733,Commercial associate,Higher education,Widow,House / apartment,Accountants
5090077,1,1,1,0,2,157500.0,53.53977152166026,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090078,0,1,0,0,1,180000.0,55.78759317439783,12.101548970889205,State servant,Higher education,Separated,House / apartment,Core staff
5090082,1,0,0,0,2,180000.0,41.20823836218403,4.594207957726716,Commercial associate,Secondary / secondary special,Married,House / apartment,Other
5090083,0,0,0,0,1,135000.0,44.29659746606706,8.51215288472727,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers
5090084,1,1,0,1,3,337500.0,31.025962203193767,1.1745621059980698,Commercial associate,Higher education,Married,House / apartment,Other
5090088,0,1,0,0,2,180000.0,47.223420056537776,11.031027331156697,Commercial associate,Secondary / secondary special,Married,House / apartment,Other
5090089,0,1,0,1,3,134995.5,35.080802480543746,5.193809592257199,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
5090091,0,1,1,0,2,148500.0,52.77589546671047,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090092,0,1,0,1,2,103500.0,28.597438687994963,1.8617767647521852,Working,Secondary / secondary special,Separated,House / apartment,Laborers
5090098,1,1,0,0,1,256500.0,26.790420063382548,3.682484924399543,Working,Higher education,Single / not married,House / apartment,High skill tech staff
5090099,1,1,0,1,2,225000.0,45.98041027536499,9.103540798236788,Working,Higher education,Separated,House / apartment,Managers
5090102,1,1,0,0,2,179100.0,44.51015421261216,2.3436483979821623,Commercial associate,Secondary / secondary special,Married,Office apartment,Drivers
5090105,1,1,0,0,2,211500.0,58.821194138141095,4.679083074943359,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
5090106,0,1,0,0,2,166500.0,26.45639540852995,1.2813404792706216,Commercial associate,Higher education,Married,House / apartment,Accountants
5090107,0,1,1,0,2,225000.0,53.4603722184576,0.0,Pensioner,Higher education,Married,House / apartment,Other
5090108,0,1,0,0,2,252000.0,57.07714737468942,3.953537718091405,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers
5090109,1,1,0,0,2,180000.0,50.900429166923345,29.86782753923763,Working,Secondary / secondary special,Married,House / apartment,Laborers
5090110,1,1,0,0,2,360000.0,46.98248423992279,4.4490988863563246,Working,Secondary / secondary special,Married,House / apartment,Managers
5090111,0,1,0,0,2,90000.0,43.68878211051562,9.86741685318658,State servant,Secondary / secondary special,Married,House / apartment,Other
5090113,0,1,1,0,2,247500.0,55.39881037940546,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090115,0,0,0,1,2,135000.0,33.752917582154325,11.195301751576007,State servant,Secondary / secondary special,Single / not married,Office apartment,Other
5090118,1,1,0,0,2,270000.0,38.91387229032766,1.607151413102254,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
5090119,0,1,1,0,2,177750.0,62.79115929827443,0.0,Pensioner,Higher education,Married,House / apartment,Other
5090120,0,0,0,1,2,126000.0,43.45606001492159,24.69318329602935,State servant,Higher education,Single / not married,House / apartment,Managers
5090121,0,1,0,2,3,315000.0,33.22176362279855,0.5256781453417935,State servant,Secondary / secondary special,Separated,Municipal apartment,Laborers
5090122,1,1,1,0,1,135000.0,60.014921593188085,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other
5090124,0,1,0,0,2,180000.0,42.61278465676913,4.690034702971314,Working,Higher education,Married,House / apartment,Core staff
5090125,0,1,1,0,2,360000.0,53.08801686550717,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other
5090128,1,1,0,0,2,247500.0,25.580265166293625,2.258773280765519,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers
5090129,1,1,0,1,3,315000.0,31.149168018508252,3.0116977076873583,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers
5090130,0,0,0,0,2,67500.0,50.733416839497046,0.36687953893646,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Sales staff
5090131,0,1,0,0,2,225000.0,29.709028932832297,0.4490167491461152,Commercial associate,Higher education,Civil marriage,House / apartment,Sales staff
5090132,1,1,0,0,2,180000.0,55.93270224576822,0.9527916384320008,Working,Higher education,Married,House / apartment,Other
5090133,0,1,0,1,3,292500.0,37.481946925672666,0.3641416319294715,Commercial associate,Secondary / secondary special,Married,House / apartment,Medicine staff
5090134,0,1,0,0,2,256500.0,38.91113438332067,9.11723033327173,State servant,Higher education,Married,House / apartment,Managers
5090136,0,1,0,0,1,67500.0,36.89055901216315,8.279430789133247,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Sales staff
5090137,0,1,0,1,3,337500.0,35.01783061938301,9.11449242626474,Working,Secondary / secondary special,Married,House / apartment,Core staff
5090139,1,1,0,0,2,135000.0,52.639000116361046,3.5264242250011977,Commercial associate,Higher education,Married,House / apartment,Other
5090140,0,0,0,0,2,157500.0,50.536287534993875,7.274618917568465,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff
5090141,0,0,0,0,2,135000.0,27.15456169531202,3.441549107784554,Working,Secondary / secondary special,Civil marriage,With parents,Core staff
5090142,1,0,0,0,2,99000.0,29.33119776586788,4.1889977206924165,Working,Secondary / secondary special,Married,House / apartment,Sales staff
5090144,0,0,0,0,1,103500.0,40.85231045127552,10.524514534863822,Working,Secondary / secondary special,Single / not married,Municipal apartment,Other
5090145,0,0,0,0,2,135000.0,54.4843494390713,9.525178477313018,State servant,Secondary / secondary special,Married,House / apartment,High skill tech staff
5090146,0,0,0,1,3,162000.0,28.60017659500195,2.943250032512646,State servant,Higher education,Civil marriage,House / apartment,Secretaries
5090147,0,1,0,0,2,135000.0,38.68115019473363,1.023977220613702,Working,Secondary / secondary special,Married,House / apartment,Laborers
5090148,1,1,0,0,2,292500.0,29.39690753403561,9.02414149503412,Working,Secondary / secondary special,Married,House / apartment,Cooking staff
5090151,1,1,0,1,3,450000.0,40.181523234563336,2.595535842625105,Commercial associate,Higher education,Married,House / apartment,Other
5090158,1,1,0,1,3,360000.0,38.76602531195028,7.534720083232373,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
5090160,1,0,0,0,2,135000.0,28.38661984845685,3.447024921798531,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
5090162,0,0,0,0,2,135000.0,33.99111549176232,10.116566390822536,Working,Secondary / secondary special,Married,House / apartment,Managers
5090163,0,0,0,0,2,135000.0,57.15380877088509,10.362978021451502,State servant,Secondary / secondary special,Married,House / apartment,High skill tech staff
5090164,0,1,0,0,2,112500.0,51.42610731226514,1.0267151276206905,Working,Secondary / secondary special,Married,House / apartment,Sales staff
5090167,0,1,0,1,2,225000.0,29.93627521441234,1.2703888512426675,Working,Higher education,Single / not married,House / apartment,Sales staff
5090168,0,1,1,0,2,148500.0,64.60091582989384,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090169,0,1,0,0,2,211500.0,28.849326132637906,7.518292641190442,Working,Higher education,Married,House / apartment,Accountants
5090171,0,1,1,0,2,315000.0,53.2933598910313,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090172,0,1,0,0,2,166500.0,47.69981587575378,0.517464424320828,Working,Secondary / secondary special,Married,House / apartment,Other
5090173,0,1,0,0,2,333000.0,53.32347686810817,1.262175130221702,Working,Secondary / secondary special,Civil marriage,House / apartment,Core staff
5090177,0,1,0,2,4,72000.0,28.192228450960663,5.593544015277521,Working,Higher education,Married,House / apartment,Core staff
5090178,0,1,0,0,2,112500.0,39.97891811604619,1.9302244399268975,Working,Secondary / secondary special,Married,House / apartment,Sales staff
5090179,1,1,0,0,1,378000.0,50.84293311977659,7.679829154602764,Commercial associate,Secondary / secondary special,Separated,House / apartment,Managers
5090181,0,1,0,0,1,360000.0,55.99567410692896,20.01410022108599,Working,Secondary / secondary special,Widow,House / apartment,Sales staff
5090182,0,1,1,0,2,180000.0,60.2503815957891,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090183,0,1,1,0,1,126000.0,64.74054908725024,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other
5090184,1,0,1,0,2,202500.0,46.08445074163056,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090185,0,1,1,0,2,225000.0,63.00745395182653,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other
5090186,1,1,1,0,2,450000.0,64.2066572208875,0.0,Pensioner,Higher education,Married,House / apartment,Other
5090187,0,1,0,0,2,99000.0,53.64107408091884,4.03567492830106,Working,Secondary / secondary special,Married,House / apartment,Other
5090188,0,0,0,1,2,157500.0,33.82957897835,3.6989123664414736,Working,Secondary / secondary special,Separated,House / apartment,Medicine staff
5090189,0,1,0,0,2,193500.0,64.88839606562763,1.9493897889758176,Working,Higher education,Married,House / apartment,Core staff
5090190,0,0,0,0,2,121500.0,54.51720432315516,13.615611545753849,State servant,Higher education,Married,House / apartment,Other
5090192,0,0,1,0,1,54000.0,59.82326810269889,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other
5090193,0,0,0,0,2,157500.0,39.20409043306844,2.1191400234091047,Working,Secondary / secondary special,Married,House / apartment,Sales staff
5090195,1,0,0,0,1,90000.0,27.9211756572688,1.5332279239135642,Working,Secondary / secondary special,Single / not married,With parents,Drivers
5090196,1,1,0,0,2,135000.0,59.07308158278404,2.6119632846670364,Working,Secondary / secondary special,Married,House / apartment,Drivers
5090197,0,1,0,0,2,112500.0,29.19704032252545,2.6119632846670364,Working,Higher education,Married,House / apartment,Core staff
5090199,1,0,0,0,2,180000.0,26.858867738557255,8.194555671916604,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Other
5090200,0,0,0,0,2,157500.0,31.726866396982825,2.1930635125977944,State servant,Higher education,Married,House / apartment,Core staff
5090201,0,0,1,0,2,56250.0,59.910881126922526,0.0,Pensioner,Secondary / secondary special,Married,Office apartment,Other
5090203,1,1,0,1,3,119250.0,25.66240237650328,0.7775655899847361,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
5090205,0,1,0,0,2,135000.0,45.64364771350541,0.2710527936918622,Commercial associate,Secondary / secondary special,Married,House / apartment,Cooking staff
5090206,0,1,0,1,3,238500.0,33.73101432609841,10.185014065997247,Working,Secondary / secondary special,Married,House / apartment,Core staff
5090209,0,1,0,0,1,247500.0,40.27187416579396,4.851571216383635,Commercial associate,Higher education,Single / not married,House / apartment,Other
5090210,0,1,0,1,3,216000.0,39.69417578731938,1.0157634995927365,Working,Secondary / secondary special,Married,House / apartment,Accountants
5090213,0,1,0,1,2,225000.0,39.965228581011246,10.592962210038536,Working,Secondary / secondary special,Separated,House / apartment,Sales staff
5090216,1,1,0,0,2,135000.0,29.328459858860892,0.5941258205165062,Working,Secondary / secondary special,Married,House / apartment,Laborers
5090217,0,1,0,0,2,810000.0,42.0953202324483,17.845677871551093,Commercial associate,Incomplete higher,Married,House / apartment,Managers
5090220,0,0,0,0,2,202500.0,48.548567047920216,6.510742862618671,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
5090221,0,1,0,0,1,247500.0,59.74113089248924,1.013025592585748,Working,Secondary / secondary special,Widow,House / apartment,Other
5090222,0,1,1,0,2,112500.0,54.40768804287562,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090223,0,0,0,0,2,225000.0,57.85471296467416,25.678829818545218,Working,Secondary / secondary special,Married,House / apartment,Other
5090224,0,0,0,0,2,112500.0,31.236781042731884,6.67775519004497,Working,Secondary / secondary special,Married,House / apartment,Low-skill Laborers
5090225,1,0,0,0,1,135000.0,28.865753574679836,2.1958014196047833,Working,Secondary / secondary special,Single / not married,Rented apartment,Managers
5090226,0,1,0,1,3,90000.0,33.591381068742,3.2827505013792204,Working,Secondary / secondary special,Married,House / apartment,Cooking staff
5090227,0,1,0,0,2,157500.0,29.216205671574365,4.783123541208923,Working,Higher education,Married,House / apartment,Realty agents
5090229,0,0,0,0,2,135000.0,30.314106381376757,2.3655516540380708,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
5090230,1,0,1,0,2,315000.0,41.922832091008026,0.0,Pensioner,Higher education,Married,House / apartment,Other
5090231,1,0,0,0,2,225000.0,32.63585152330301,2.699576308890669,Working,Higher education,Married,House / apartment,Other
5090232,0,1,0,0,1,135000.0,60.17098229258643,25.865007495020432,Working,Secondary / secondary special,Widow,House / apartment,High skill tech staff
5090234,0,1,0,0,2,225000.0,46.8839195876712,8.777729864405154,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
5090235,0,1,1,0,2,135000.0,63.96845931127949,0.0,Pensioner,Higher education,Married,House / apartment,Other
5090236,1,1,0,2,4,292500.0,42.06246534836444,9.109016612250764,Commercial associate,Higher education,Married,House / apartment,High skill tech staff
5090237,0,1,0,0,2,157500.0,62.42154185233098,15.187170167765252,Working,Higher education,Married,House / apartment,Managers
5090238,0,1,0,2,4,135000.0,40.715415100926094,0.9418400104040466,Working,Higher education,Married,House / apartment,Laborers
5090239,0,0,1,0,2,58500.0,61.12924974503241,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090241,0,1,1,0,2,135000.0,62.9663853467217,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090244,0,0,0,0,1,405000.0,53.86010664147792,9.516964756292053,Working,Secondary / secondary special,Single / not married,House / apartment,Managers
5090245,0,1,0,0,2,112500.0,37.32588622627432,15.934618780673114,Working,Secondary / secondary special,Married,House / apartment,Laborers
5090247,0,1,0,1,3,189000.0,51.431583126279115,13.930470851557526,Commercial associate,Secondary / secondary special,Married,House / apartment,Other
5090249,1,1,0,0,2,315000.0,39.98986974407414,10.34381267240258,Commercial associate,Higher education,Married,House / apartment,Managers
5090253,0,0,0,0,2,135000.0,33.21902571579156,8.260265440084327,Working,Secondary / secondary special,Married,House / apartment,Core staff
5090254,1,1,0,0,2,180000.0,55.05109618951792,22.0127723361876,Working,Secondary / secondary special,Married,House / apartment,Laborers
5090257,1,1,0,0,2,157500.0,33.08486827244913,7.59495403738612,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
5090258,0,1,0,0,2,45000.0,54.83480153596583,2.258773280765519,Working,Secondary / secondary special,Married,Rented apartment,Cleaning staff
5090260,0,1,0,1,3,630000.0,51.77108359514569,17.930552988767737,Working,Higher education,Married,House / apartment,Sales staff
5090262,0,1,0,0,2,225000.0,49.942161714477365,0.5941258205165062,Working,Secondary / secondary special,Married,House / apartment,Other
5090263,0,1,0,0,2,81000.0,48.99758379706633,13.678583406914584,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
5090264,0,1,0,0,2,117000.0,43.179531407215755,24.26059398892517,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
5090265,0,0,0,0,2,135000.0,54.27626850654018,33.6160222318049,Commercial associate,Higher education,Married,House / apartment,Core staff
5090266,0,1,0,0,1,180000.0,42.421131166279935,24.19762212776443,Working,Higher education,Single / not married,House / apartment,Other
5090267,0,1,1,0,2,126000.0,60.16824438557944,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090269,1,0,0,0,2,247500.0,34.11432130707681,3.5346379460221633,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Drivers
5090270,1,1,0,2,4,157500.0,29.11490311231579,0.2792665147128277,Commercial associate,Secondary / secondary special,Married,House / apartment,IT staff
5090271,0,1,1,0,1,202500.0,58.0107736640725,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other
5090273,1,1,0,1,3,112500.0,42.5498127956084,8.9337905638035,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
5090275,0,1,0,1,3,292500.0,34.880935269033586,9.593626152487731,Working,Secondary / secondary special,Married,House / apartment,Core staff
5090276,0,0,0,1,3,81000.0,32.05267733081446,6.343730535192372,State servant,Higher education,Married,With parents,Core staff
5090277,1,1,1,3,5,135000.0,41.33965789851948,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090278,0,1,0,1,3,193500.0,35.25055271497703,2.7625481700514043,State servant,Higher education,Civil marriage,House / apartment,Managers
5090279,1,1,0,0,2,315000.0,44.75930375024812,12.427359904720836,Working,Secondary / secondary special,Married,House / apartment,Other
5090286,1,0,0,1,3,292500.0,44.08304071952196,13.511571079488284,State servant,Secondary / secondary special,Married,Office apartment,Core staff
5090287,1,0,0,2,4,450000.0,45.117969568163616,11.176136402527089,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
5090289,0,1,1,1,3,315000.0,55.90806108270532,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090291,0,1,0,0,2,225000.0,38.56342019343313,2.844685380261059,Working,Secondary / secondary special,Married,House / apartment,Sales staff
5090292,0,1,0,0,2,202500.0,42.5498127956084,2.4257856081918177,Working,Secondary / secondary special,Married,House / apartment,Sales staff
5090297,1,1,1,0,1,292500.0,54.18591757530955,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other
5090299,1,1,0,0,2,135000.0,43.03716024285235,1.3443123404313573,Commercial associate,Secondary / secondary special,Married,House / apartment,Other
5090300,1,1,0,0,2,90000.0,29.780214515014,2.0972367673531966,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
5090302,0,1,0,0,2,405000.0,47.71350541078872,13.344558752061983,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
5090305,0,1,1,0,2,180000.0,56.915610861277095,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090308,0,1,0,0,1,180000.0,49.13174124040877,4.6078974927616585,Commercial associate,Higher education,Single / not married,House / apartment,HR staff
5090309,0,1,0,0,2,360000.0,64.05333442849613,3.5264242250011977,Commercial associate,Secondary / secondary special,Married,House / apartment,Waiters/barmen staff
5090310,1,1,1,0,2,135000.0,67.29775423177752,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090311,0,1,0,0,2,162000.0,60.50226904043204,41.690109995414005,State servant,Secondary / secondary special,Married,House / apartment,Other
5090312,0,1,1,0,2,180000.0,59.9163569409365,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090313,0,1,0,0,2,202500.0,38.2841536787203,7.77839380685435,Working,Secondary / secondary special,Married,House / apartment,Laborers
5090314,0,1,1,0,1,99000.0,62.462610457435815,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other
5090316,0,1,0,0,2,427500.0,54.45423246199443,9.856465225158628,Working,Higher education,Married,House / apartment,Managers
5090317,0,0,0,0,2,675000.0,45.66281306255433,19.691027194261345,Working,Secondary / secondary special,Married,House / apartment,Managers
5090318,1,1,0,0,2,180000.0,63.7521646577274,14.850407605905666,Working,Secondary / secondary special,Married,House / apartment,Laborers
5090319,0,1,1,0,2,450000.0,59.1059364668679,0.0,Pensioner,Academic degree,Civil marriage,House / apartment,Other
5090320,0,1,0,0,1,180000.0,30.954776621012066,5.10072075401959,Commercial associate,Higher education,Single / not married,House / apartment,Managers
5090321,0,1,0,1,2,202500.0,52.40354011376004,2.428523515198806,Working,Secondary / secondary special,Separated,House / apartment,High skill tech staff
5090324,1,1,0,2,4,135000.0,36.24715086552085,16.01401808387578,Working,Higher education,Married,House / apartment,High skill tech staff
5090325,0,1,1,0,2,180000.0,59.29211414334312,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090328,0,1,0,0,2,135000.0,45.252127011506055,6.929642634687912,Working,Secondary / secondary special,Married,Municipal apartment,Other
5090331,0,1,1,0,2,90000.0,63.91643907814671,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090333,0,1,1,0,2,81000.0,59.335920655454935,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090334,0,0,0,2,4,67500.0,28.54268054785519,5.426531687851222,State servant,Secondary / secondary special,Married,House / apartment,Other
5090335,0,1,0,0,2,144000.0,35.85289225651451,10.174062437969294,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Medicine staff
5090336,0,1,1,0,2,76500.0,65.02529141597705,0.0,Pensioner,Higher education,Married,House / apartment,Other
5090337,0,1,0,0,2,157500.0,46.32538655824555,5.259519360424923,Commercial associate,Secondary / secondary special,Married,House / apartment,Other
5090338,1,1,0,0,2,180000.0,27.247650533549628,4.930970519586302,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,Drivers
5090340,0,1,0,0,2,135000.0,38.86732787120885,14.3657980656687,Working,Secondary / secondary special,Married,House / apartment,Private service staff
5090341,0,1,0,0,2,202500.0,48.282990068242334,15.44727133342916,Commercial associate,Higher education,Married,House / apartment,Managers
5090343,0,1,0,0,2,85500.0,40.55661649452076,8.117894275720925,Working,Higher education,Married,House / apartment,Other
5090345,0,1,0,0,2,270000.0,54.83206362895884,2.6119632846670364,Working,Secondary / secondary special,Married,House / apartment,Laborers
5090346,0,1,0,0,2,72000.0,56.84168737208841,27.787018213926363,Working,Secondary / secondary special,Married,House / apartment,Accountants
5090347,0,0,0,0,1,67500.0,53.01683128332546,6.95154589074382,Working,Secondary / secondary special,Widow,House / apartment,Cooking staff
5090348,0,0,0,0,1,247500.0,37.08768831666632,5.864596808969384,Working,Secondary / secondary special,Separated,House / apartment,Laborers
5090350,1,1,0,0,2,112500.0,52.258431042389645,16.777894138825573,Working,Secondary / secondary special,Married,House / apartment,Laborers
5090352,0,1,1,0,1,180000.0,59.05665414074211,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other
5090353,0,1,0,0,2,225000.0,32.27444779838053,2.940512125505657,Working,Higher education,Married,House / apartment,Managers
5090354,0,1,0,1,3,121500.0,42.27602209490954,1.1855137340260238,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Other
5090356,0,1,0,0,2,135000.0,32.61942408126108,3.597609807182899,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers
5090360,0,0,0,0,2,112500.0,27.57346146738126,4.51207074751706,Working,Secondary / secondary special,Married,With parents,Other
5090361,0,0,0,0,2,135000.0,26.062136799523604,1.4264495506410124,Working,Secondary / secondary special,Married,House / apartment,Laborers
5090362,0,1,1,0,2,144000.0,57.047030397612545,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090363,0,1,0,0,2,67500.0,33.227239436812525,3.4278595727496115,Working,Higher education,Married,House / apartment,Sales staff
5090364,1,1,1,0,2,78750.0,57.15654667789209,0.0,Pensioner,Higher education,Married,House / apartment,Other
5090365,0,1,0,0,2,157500.0,41.16990766408619,5.763294249710809,State servant,Higher education,Married,House / apartment,Managers
5090366,0,0,0,1,3,135000.0,32.017084539723605,1.2594372232147135,Working,Secondary / secondary special,Married,House / apartment,Secretaries
5090368,0,1,0,0,2,225000.0,36.90698645420508,14.51090713703909,Working,Secondary / secondary special,Civil marriage,House / apartment,Medicine staff
5090370,0,1,0,0,2,112500.0,48.548567047920216,18.8450139291019,Working,Secondary / secondary special,Married,House / apartment,Core staff
5090373,0,1,0,2,4,270000.0,48.21454239306762,2.592797935618117,State servant,Higher education,Married,House / apartment,Cleaning staff
5090375,0,0,0,2,4,112500.0,31.77067290909464,7.449844966015729,State servant,Higher education,Married,House / apartment,Core staff
5090377,0,1,1,0,2,112500.0,65.036243044005,0.0,Pensioner,Lower secondary,Married,House / apartment,Other
5090378,0,1,1,0,2,81000.0,64.48866164260731,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090380,0,1,0,0,2,540000.0,50.30356543939985,8.03575706551127,Working,Higher education,Married,House / apartment,Other
5090381,0,1,0,0,2,171000.0,58.7965529750782,15.450009240436149,Commercial associate,Secondary / secondary special,Married,House / apartment,Other
5090383,0,1,0,0,2,180000.0,42.221263954769775,3.280012594372232,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
5090386,0,1,0,0,1,247500.0,58.96630320951149,37.60515274098715,Commercial associate,Higher education,Single / not married,House / apartment,Core staff
5090388,0,1,0,0,2,162000.0,51.67799475690808,7.605905665414074,Commercial associate,Secondary / secondary special,Married,House / apartment,Waiters/barmen staff
5090389,0,1,0,2,4,175500.0,46.47049562961594,3.107524452931956,Commercial associate,Higher education,Married,House / apartment,Sales staff
5090390,1,1,0,0,2,180000.0,32.35658500859018,8.851653353593845,Working,Higher education,Civil marriage,House / apartment,Drivers
5090391,1,1,1,0,2,256500.0,63.59884186533604,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090392,0,1,0,0,2,112500.0,41.2876376653867,15.266569470967918,Working,Secondary / secondary special,Married,House / apartment,Laborers
5090396,0,1,0,0,2,112500.0,37.88168134869299,10.258937555185938,State servant,Higher education,Married,House / apartment,Core staff
5090397,0,1,1,0,2,157500.0,64.2751048960622,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090398,0,1,1,0,1,225000.0,59.946473918013375,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other
5090400,0,0,0,0,2,36000.0,39.69965160133336,1.256699316207725,Working,Secondary / secondary special,Married,With parents,Core staff
5090403,1,0,0,0,2,180000.0,31.713176861947883,3.928896555028509,Working,Secondary / secondary special,Married,House / apartment,Laborers
5090404,0,0,0,0,1,382500.0,41.8817634859032,2.4230477011848293,Commercial associate,Higher education,Single / not married,House / apartment,Managers
5090407,0,0,0,1,3,315000.0,39.305392992327015,2.9268225904707146,Working,Higher education,Married,House / apartment,Sales staff
5090408,0,0,0,0,2,90000.0,40.97004045257603,4.172570278650485,Working,Secondary / secondary special,Married,House / apartment,Laborers
5090413,0,0,0,0,2,99000.0,28.482446593701443,6.009705880339774,Working,Secondary / secondary special,Married,House / apartment,Laborers
5090414,0,0,0,0,1,216000.0,54.114731993127855,27.173727044360938,Working,Secondary / secondary special,Single / not married,House / apartment,Other
5090417,0,0,1,0,2,112500.0,59.89992949889457,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5090419,0,0,0,0,2,180000.0,42.76063163514651,6.84202961046428,Working,Higher education,Married,House / apartment,Security staff
5090421,0,0,1,0,1,121500.0,55.2947699131399,0.0,Pensioner,Higher education,Separated,House / apartment,Other
5090422,0,1,0,1,2,135000.0,39.765361369501086,3.345722362539956,Working,Secondary / secondary special,Single / not married,House / apartment,Other
5090424,0,1,0,0,1,189000.0,47.81207006304031,17.25976577205555,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
5090426,0,1,0,0,2,180000.0,32.84119454882715,0.5941258205165062,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
5090427,0,1,0,0,1,252000.0,51.74918033908978,3.764622134609198,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers
5090428,0,0,0,3,5,450000.0,37.83787483658117,4.9254947055723255,Commercial associate,Higher education,Married,Municipal apartment,Core staff
